,Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Syllables,Source
11375,CENSURES,11376,3257,1.4261612638265705e-07,7.93446934517018e-08,2.5441868699637056e-06,2313,2009,0,0,0,0,0,0,3,12of12inf
11376,CENSURING,11377,86,3.76573130761698e-09,3.066639751113983e-09,7.904972994411093e-07,81,2009,0,0,0,0,0,0,3,12of12inf
11377,CENSUS,11378,43723,1.914524069336479e-06,1.7991681990572006e-06,3.071526712171044e-05,18823,0,0,0,0,0,0,0,2,12of12inf
11378,CENSUSED,11379,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11379,CENSUSES,11380,93,4.072244321027665e-09,5.9533916298854635e-09,1.010942865854284e-06,80,0,0,0,0,0,0,0,3,12of12inf
11380,CENSUSING,11381,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11381,CENT,11382,136077,5.958481617983672e-06,5.216302868032828e-06,9.179552572942092e-05,46128,0,0,0,0,0,0,0,1,12of12inf
11382,CENTAUR,11383,7753,3.394850561390052e-07,3.8549104588474177e-07,3.346925392797743e-05,873,0,0,0,0,0,0,0,2,12of12inf
11383,CENTAURS,11384,14,6.130260268213689e-10,3.125537788424381e-10,1.782450844349416e-07,6,0,0,0,0,0,0,0,2,12of12inf
11384,CENTAVO,11385,9,3.9408816009945136e-10,6.439287880718986e-11,5.3796154682200326e-08,2,0,0,0,0,0,0,0,3,12of12inf
11385,CENTAVOS,11386,132,5.779959681458621e-09,3.202383722301874e-09,1.119904749473316e-06,35,0,0,0,0,0,0,0,3,12of12inf
11386,CENTENARIAN,11387,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
11387,CENTENARIANS,11388,13,5.692384534769854e-10,5.804011918286807e-10,2.548200466282425e-07,13,0,0,0,0,0,0,0,5,12of12inf
11388,CENTENARIES,11389,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11389,CENTENARY,11390,591,2.587845584653064e-08,1.5369213249309294e-08,1.8684934682001825e-06,212,0,0,0,0,0,0,0,4,12of12inf
11390,CENTENNIAL,11391,48293,2.114633279520312e-06,1.6866497643004049e-06,5.6347398225777394e-05,8751,0,0,0,0,0,0,0,4,12of12inf
11391,CENTENNIALLY,11392,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
11392,CENTENNIALS,11393,34,1.4887774937090387e-09,1.243986955805721e-09,2.545885823733076e-07,33,0,0,0,0,0,0,0,4,12of12inf
11393,CENTER,11394,2598283,0.0001137725074319,0.0001083884429736,0.0004643161894351,374527,0,0,0,0,0,0,0,2,12of12inf
11394,CENTERBOARD,11395,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11395,CENTERBOARDS,11396,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11396,CENTERED,11397,38153,1.6706272858082631e-06,1.752683916124088e-06,1.9131802938909355e-05,27575,0,0,0,0,0,0,0,2,12of12inf
11397,CENTERFOLD,11398,482,2.110561035199284e-08,1.3262280176095524e-08,4.999813898734653e-06,52,0,0,0,0,0,0,0,3,12of12inf
11398,CENTERFOLDS,11399,136,5.9551099748361555e-09,1.08524228491812e-08,3.842211141364439e-06,38,0,0,0,0,0,0,0,3,12of12inf
11399,CENTERING,11400,1022,4.475089995795992e-08,3.722601965807722e-08,2.1844905544804327e-06,784,0,0,0,0,0,0,0,3,12of12inf
11400,CENTERLINE,11401,18437,8.073114897503984e-07,3.599331338528053e-07,1.908090399149271e-05,2359,0,0,0,0,0,0,0,3,10K_2008
11401,CENTERPIECE,11402,2167,9.488767143727903e-08,1.0334732286390385e-07,4.6522687457351525e-06,1669,0,0,0,0,0,0,0,3,12of12inf
11402,CENTERPIECES,11403,243,1.0640380322685189e-08,1.736139355674806e-08,2.6865078429069943e-06,171,0,0,0,0,0,0,0,4,12of12inf
11403,CENTERS,11404,1298988,5.687953232347402e-05,5.329918357578964e-05,0.0003183509302571,235309,0,0,0,0,0,0,0,2,12of12inf
11404,CENTIGRADE,11405,1380,6.042685121524922e-08,5.4186741175612146e-08,3.051643206180568e-06,751,0,0,0,0,0,0,0,3,12of12inf
11405,CENTIGRAM,11406,876,3.8357914249679946e-08,4.0768392139499964e-08,5.052517975886247e-06,291,0,0,0,0,0,0,0,3,12of12inf
11406,CENTIGRAMME,11407,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11407,CENTIGRAMMES,11408,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11408,CENTIGRAMS,11409,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11409,CENTILITER,11410,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11410,CENTILITERS,11411,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11411,CENTIME,11412,11,4.816633067882184e-10,8.685615957987725e-11,5.695485191262269e-08,10,0,0,0,0,0,0,0,2,12of12inf
11412,CENTIMES,11413,88,3.853306454305747e-09,2.2462553814547635e-09,6.414697047783733e-07,29,0,0,0,0,0,0,0,2,12of12inf
11413,CENTIMETER,11414,1065,4.6633765611768415e-08,3.24229293389557e-08,1.789345513951948e-06,716,0,0,0,0,0,0,0,4,12of12inf
11414,CENTIMETERS,11415,2816,1.233058065377839e-07,8.704010563060904e-08,5.682922145760501e-06,1326,0,0,0,0,0,0,0,4,12of12inf
11415,CENTIMETRE,11416,69,3.0213425607624612e-09,2.7287145027593636e-09,5.239294035434407e-07,53,0,0,0,0,0,0,0,4,12of12inf
11416,CENTIMETRES,11417,176,7.706612908611494e-09,9.31927482768254e-09,1.1470782894597997e-06,136,0,0,0,0,0,0,0,4,12of12inf
11417,CENTIPEDE,11418,60,2.627254400663009e-09,1.1395431165114311e-09,2.539477920884076e-07,43,0,0,0,0,0,0,0,3,12of12inf
11418,CENTIPEDES,11419,3,1.3136272003315047e-10,1.2158527349273063e-10,7.642752043214425e-08,3,0,0,0,0,0,0,0,3,12of12inf
11419,CENTRAL,11420,1104032,4.83428821745464e-05,4.000022327929812e-05,0.0001826353407872,283961,0,0,0,0,0,0,0,2,12of12inf
11420,CENTRALITIES,11421,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11421,CENTRALITY,11422,402,1.7602604484442162e-08,8.246023779798639e-09,2.6741386619329406e-06,102,0,0,0,0,0,0,0,4,12of12inf
11422,CENTRALIZATION,11423,13000,5.692384534769854e-07,5.800641174907205e-07,1.198338184703949e-05,8249,0,0,0,0,0,0,0,5,12of12inf
11423,CENTRALIZATIONS,11424,3,1.3136272003315047e-10,1.3911330004303068e-10,9.452617389117157e-08,3,0,0,0,0,0,0,0,5,12of12inf
11424,CENTRALIZE,11425,10212,4.471586989928442e-07,4.057415192427134e-07,7.791451772002517e-06,8151,0,0,0,0,0,0,0,3,12of12inf
11425,CENTRALIZED,11426,159528,6.98534400048281e-06,5.618863257907534e-06,3.80387980954594e-05,79368,0,0,0,0,0,0,0,3,12of12inf
11426,CENTRALIZER,11427,132,5.779959681458621e-09,1.1936761857224632e-08,3.13977589621482e-06,60,0,0,0,0,0,0,0,4,12of12inf
11427,CENTRALIZERS,11428,301,1.3180059576659432e-08,1.5267380790498765e-08,2.232077804740233e-06,156,0,0,0,0,0,0,0,4,12of12inf
11428,CENTRALIZES,11429,1102,4.825390582551061e-08,3.3858294790844526e-08,1.5116095387799284e-06,1042,0,0,0,0,0,0,0,4,12of12inf
11429,CENTRALIZING,11430,8301,3.634806463317274e-07,3.36129713412011e-07,6.80505029178309e-06,6640,0,0,0,0,0,0,0,4,12of12inf
11430,CENTRALLY,11431,44873,1.96487977868252e-06,1.4282862064803675e-06,1.447378226636835e-05,28283,0,0,0,0,0,0,0,3,12of12inf
11431,CENTRALS,11432,125,5.473446668047937e-09,8.692544346617187e-09,2.733328418294002e-06,38,0,0,0,0,0,0,0,2,12of12inf
11432,CENTRE,11433,135457,5.931333322510154e-06,5.618520653451414e-06,7.286835797657743e-05,41871,0,0,0,0,0,0,0,2,12of12inf
11433,CENTRED,11434,228,9.983566722519436e-09,1.4061093858894892e-08,1.6653823802148654e-06,158,0,0,0,0,0,0,0,2,12of12inf
11434,CENTRES,11435,6201,2.7152674230852205e-07,3.4267460688717613e-07,2.6879067974417424e-05,2137,0,0,0,0,0,0,0,2,12of12inf
11435,CENTRIC,11436,32017,1.4019467357671265e-06,1.148925668189224e-06,1.9720442336228305e-05,15512,0,0,0,0,0,0,0,2,10K_2008
11436,CENTRIFUGAL,11437,6536,2.861955793788905e-07,2.871791507753436e-07,1.258608519167645e-05,2385,0,0,0,0,0,0,0,4,12of12inf
11437,CENTRIFUGALLY,11438,121,5.298296374670403e-09,1.30900401374238e-08,3.0377556299926348e-06,64,0,0,0,0,0,0,0,5,12of12inf
11438,CENTRIFUGE,11439,14536,6.364961661339584e-07,4.0168146680743533e-07,3.0910670665543866e-05,1544,0,0,0,0,0,0,0,3,12of12inf
11439,CENTRIFUGED,11440,161,7.049799308445742e-09,5.187930432472961e-09,6.361305300728423e-07,132,0,0,0,0,0,0,0,3,12of12inf
11440,CENTRIFUGES,11441,3077,1.34734363180668e-07,1.334499356282415e-07,6.792159202756976e-06,1322,0,0,0,0,0,0,0,4,12of12inf
11441,CENTRIFUGING,11442,57,2.495891680629859e-09,1.886042130696189e-09,3.937757544951245e-07,51,0,0,0,0,0,0,0,4,12of12inf
11442,CENTRING,11443,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11443,CENTRIPETAL,11444,188,8.232063788744096e-09,6.7104069544131435e-09,1.888905896904348e-06,35,0,0,0,0,0,0,0,4,12of12inf
11444,CENTRIPETALLY,11445,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
11445,CENTRISM,11446,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11446,CENTRISMS,11447,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11447,CENTRIST,11448,28,1.2260520536427375e-09,1.219954930630726e-09,3.106824724104075e-07,28,0,0,0,0,0,0,0,2,12of12inf
11448,CENTRISTS,11449,1,4.378757334438349e-11,1.301188942206006e-11,1.3895851129475952e-08,1,0,0,0,0,0,0,0,2,12of12inf
11449,CENTS,11450,258018,1.129798209917114e-05,1.5002340266853473e-05,0.0001376846772241,67663,0,0,0,0,0,0,0,1,12of12inf
11450,CENTURIES,11451,3263,1.4287885182272332e-07,1.7834405316037476e-07,6.218326916897478e-06,2539,0,0,0,0,0,0,0,3,12of12inf
11451,CENTURION,11452,17232,7.545474638704163e-07,8.796204183440285e-07,3.961454772707044e-05,2976,0,0,0,0,0,0,0,4,12of12inf
11452,CENTURIONS,11453,13,5.692384534769854e-10,8.156504273768284e-10,2.6459971855023574e-07,13,0,0,0,0,0,0,0,4,12of12inf
11453,CENTURY,11454,181402,7.943153379817854e-06,9.589308536194446e-06,0.0001332504456321,51140,0,0,0,0,0,0,0,3,12of12inf
11454,CEO,11455,1668266,7.304931983294127e-05,9.85829962389671e-05,0.0003691016287778,408347,0,0,0,0,0,0,0,3,10K_2020A
11455,CEPHALIC,11456,29,1.269839626987121e-09,5.733902876790784e-10,1.6283655418011217e-07,17,0,0,0,0,0,0,0,3,12of12inf
11456,CERAMIC,11457,49413,2.1636753616660216e-06,2.234391149213129e-06,5.781914116514089e-05,11369,0,0,0,0,0,0,0,3,12of12inf
11457,CERAMICIST,11458,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11458,CERAMICISTS,11459,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11459,CERAMICS,11460,19714,8.632282209111761e-07,8.532465337975233e-07,3.066047063072776e-05,5390,0,0,0,0,0,0,0,3,12of12inf
11460,CERAMIST,11461,2,8.757514668876698e-11,1.3082763243850468e-10,9.928429875550659e-08,2,0,0,0,0,0,0,0,3,12of12inf
11461,CERAMISTS,11462,4,1.7515029337753396e-10,1.7342970708389944e-10,1.0139473268538217e-07,4,0,0,0,0,0,0,0,3,12of12inf
11462,CEREAL,11463,11225,4.915155107907046e-07,5.393030717500299e-07,2.944933472861344e-05,2246,0,0,0,0,0,0,0,3,12of12inf
11463,CEREALS,11464,7551,3.3063996632343973e-07,2.922291309466508e-07,1.453527635901188e-05,1869,0,0,0,0,0,0,0,3,12of12inf
11464,CEREBELLA,11465,16,7.006011735101357e-10,5.45252474132737e-10,1.522308324905127e-07,16,0,0,0,0,0,0,0,4,12of12inf
11465,CEREBELLAR,11466,276,1.2085370243049845e-08,7.683254051121213e-09,9.821584659322376e-07,136,0,0,0,0,0,0,0,4,12of12inf
11466,CEREBELLUM,11467,564,2.4696191366232293e-08,1.6773261502919914e-08,3.602542215467373e-06,134,0,0,0,0,0,0,0,4,12of12inf
11467,CEREBELLUMS,11468,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11468,CEREBRA,11469,37,1.6201402137421891e-09,1.2720601450896879e-09,7.905897514848734e-07,6,0,0,0,0,0,0,0,3,12of12inf
11469,CEREBRAL,11470,8919,3.9054136665855634e-07,3.835710226329974e-07,3.151053161214788e-05,2673,0,0,0,0,0,0,0,3,12of12inf
11470,CEREBRATE,11471,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11471,CEREBRATED,11472,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11472,CEREBRATES,11473,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11473,CEREBRATING,11474,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11474,CEREBRATION,11475,1,4.378757334438349e-11,3.398523955794338e-10,3.629402419421963e-07,1,0,0,0,0,0,0,0,4,12of12inf
11475,CEREBRATIONS,11476,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11476,CEREBRUM,11477,47,2.058015947186024e-09,1.219344354526833e-09,2.352308718313202e-07,46,0,0,0,0,0,0,0,3,12of12inf
11477,CEREBRUMS,11478,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11478,CEREMENT,11479,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11479,CEREMENTS,11480,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11480,CEREMONIAL,11481,314,1.3749298030136417e-08,1.1542505295645561e-08,1.226938444884971e-06,244,0,0,0,0,0,0,0,5,12of12inf
11481,CEREMONIALLY,11482,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,12of12inf
11482,CEREMONIALS,11483,8,3.5030058675506787e-10,1.291518658559067e-10,5.0633144358455754e-08,8,0,0,0,0,0,0,0,5,12of12inf
11483,CEREMONIES,11484,1141,4.996162118594156e-08,4.7756294101330785e-08,2.8458653346058907e-06,896,0,0,0,0,0,0,0,4,12of12inf
11484,CEREMONIOUS,11485,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,12of12inf
11485,CEREMONIOUSLY,11486,1,4.378757334438349e-11,3.8744164225837975e-11,4.1376246043518473e-08,1,0,0,0,0,0,0,0,6,12of12inf
11486,CEREMONIOUSNESS,11487,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,12of12inf
11487,CEREMONIOUSNESSES,11488,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,12of12inf
11488,CEREMONY,11489,1898,8.310881420763986e-08,8.482573867830696e-08,4.934183278983194e-06,1088,0,0,0,0,0,0,0,4,12of12inf
11489,CERISE,11490,197,8.626151948843547e-09,3.867888867248746e-09,7.413914457515259e-07,73,0,0,0,0,0,0,0,2,12of12inf
11490,CERISES,11491,3,1.3136272003315047e-10,1.193409461385423e-10,1.006475727012921e-07,2,0,0,0,0,0,0,0,3,12of12inf
11491,CERIUM,11492,1447,6.336061862932291e-08,5.6939787784768065e-08,6.165807695899968e-06,336,0,0,0,0,0,0,0,3,12of12inf
11492,CERIUMS,11493,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11493,CERMET,11494,160,7.006011735101358e-09,3.6660212270287507e-09,7.115419988305778e-07,46,0,0,0,0,0,0,0,2,12of12inf
11494,CERMETS,11495,92,4.028456747683281e-09,3.180111117518296e-09,5.543198490999829e-07,50,0,0,0,0,0,0,0,2,12of12inf
11495,CERTAIN,11496,30239467,0.0013241128791575,0.0012644258677012,0.0008097172220617,1082877,0,0,0,0,0,0,0,2,12of12inf
11496,CERTAINLY,11497,11601,5.079796383681929e-07,4.292652921136069e-07,8.689597981332907e-06,9107,0,0,0,0,0,0,0,3,12of12inf
11497,CERTAINTIES,11498,515,2.2550600272357498e-08,4.751990538451906e-08,3.1775477115130708e-06,455,0,0,0,0,0,0,0,3,12of12inf
11498,CERTAINTY,11499,385513,1.6880678762713313e-05,1.6480249077487776e-05,5.749862005486409e-05,203571,0,0,0,0,0,0,0,3,12of12inf
11499,CERTIFIABLE,11500,739,3.23590167014994e-08,5.880789006455874e-08,4.132260788589515e-06,492,0,0,0,0,0,0,0,5,12of12inf
11500,CERTIFIABLY,11501,6,2.627254400663009e-10,1.9304359766303408e-10,1.0333983398077049e-07,6,0,0,0,0,0,0,0,5,12of12inf
11501,CERTIFICATE,11502,7135204,0.0003124332684771,0.0002265901831252,0.0007457553280602,578297,0,0,0,0,0,0,0,4,12of12inf
11502,CERTIFICATED,11503,107295,4.698187681985627e-06,1.4206228600226045e-06,2.381448406161507e-05,23400,0,0,0,0,0,0,0,5,12of12inf
11503,CERTIFICATEHOLDER,11504,36946,1.6177756847815923e-06,2.5836809073258983e-06,5.475433103957758e-05,4812,0,0,0,0,0,0,0,6,10K_2010
11504,CERTIFICATEHOLDERS,11505,101811,4.458056629765027e-06,1.6535218737031265e-05,0.0003109462641119,11229,0,0,0,0,0,0,0,6,10K_2008
11505,CERTIFICATES,11506,6843079,0.0002996418236139,0.0002231065242923,0.0021507526139684,367823,0,0,0,0,0,0,0,4,12of12inf
11506,CERTIFICATING,11507,991,4.3393485184284044e-08,1.7256007274152925e-08,9.895499731808313e-07,834,0,0,0,0,0,0,0,5,12of12inf
11507,CERTIFICATION,11508,7199468,0.0003152472330905,0.0005112862636219,0.0007961374970777,785232,0,0,0,0,0,0,0,5,12of12inf
11508,CERTIFICATIONS,11509,884585,3.873383056684147e-05,6.431807221312795e-05,0.0002042879638468,343282,0,0,0,0,0,0,0,5,12of12inf
11509,CERTIFIED,11510,1616276,7.077280389476677e-05,6.476868520566415e-05,0.0001815513149356,394615,0,0,0,0,0,0,0,3,12of12inf
11510,CERTIFIES,11511,450572,1.972945449692556e-05,2.5605713597023028e-05,8.876303964514557e-05,240281,0,0,0,0,0,0,0,3,12of12inf
11511,CERTIFY,11512,2603763,0.0001140124633338,0.0001890417231052,0.000275869169261,767583,0,0,0,0,0,0,0,3,12of12inf
11512,CERTIFYING,11513,3049256,0.0001335195207458,0.0002094793840227,0.0003434781946914,694785,0,0,0,0,0,0,0,4,12of12inf
11513,CERTIORARI,11514,29424,1.2884055580851398e-06,9.582286341762255e-07,1.8109695248791605e-05,13338,0,0,0,2011,0,0,0,5,10K_2010
11514,CERTITUDE,11515,76,3.327855574173145e-09,2.780500831842146e-09,5.7888785158963e-07,47,0,0,0,0,0,0,0,3,12of12inf
11515,CERTITUDES,11516,1,4.378757334438349e-11,4.686717234827509e-12,5.0051090098183005e-09,1,0,0,0,0,0,0,0,3,12of12inf
11516,CERULEAN,11517,3133,1.371864672879535e-07,8.05283642715606e-08,1.2191084177089922e-05,402,0,0,0,0,0,0,0,4,12of12inf
11517,CERULEANS,11518,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11518,CERVICAL,11519,25927,1.1352804140998307e-06,8.646500743791929e-07,2.950717219615021e-05,4307,0,0,0,0,0,0,0,3,12of12inf
11519,CERVICES,11520,31,1.357414773675888e-09,2.144862253388891e-09,1.4943910458680674e-06,23,0,0,0,0,0,0,0,3,12of12inf
11520,CERVIX,11521,2020,8.845089815565467e-08,7.217029132136528e-08,4.201944492275068e-06,882,0,0,0,0,0,0,0,2,12of12inf
11521,CERVIXES,11522,9,3.9408816009945136e-10,1.489267898207901e-10,9.223714429128845e-08,3,0,0,0,0,0,0,0,3,12of12inf
11522,CESAREAN,11523,459,2.0098496165072026e-08,9.094341408654776e-09,8.514588941755622e-07,277,0,0,0,0,0,0,0,4,12of12inf
11523,CESAREANS,11524,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,12of12inf
11524,CESIUM,11525,5414,2.3706592208649225e-07,1.7844647382809136e-07,1.709912682319374e-05,704,0,0,0,0,0,0,0,3,12of12inf
11525,CESIUMS,11526,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11526,CESSATION,11527,214927,9.411131776188313e-06,6.301678906680927e-06,4.250053489902524e-05,94808,0,0,0,0,0,0,0,3,12of12inf
11527,CESSATIONS,11528,1788,7.829218113975769e-08,4.642522032111626e-08,1.9996298431674582e-06,1535,0,0,0,0,0,0,0,3,12of12inf
11528,CESSION,11529,8415,3.684724296929871e-07,2.661619328595297e-07,1.1013280324382176e-05,2949,0,0,0,2009,0,0,0,2,12of12inf
11529,CESSIONS,11530,7602,3.328731325640033e-07,2.417900718391733e-07,8.779384731168166e-06,2718,0,0,0,0,0,0,0,2,12of12inf
11530,CESSPOOL,11531,90,3.940881600994514e-09,2.9217612562409086e-09,7.109286347641947e-07,43,0,0,0,0,0,0,0,2,12of12inf
11531,CESSPOOLS,11532,111,4.860420641226568e-09,2.1024278568257868e-09,3.6095618255056643e-07,71,0,0,0,0,0,0,0,2,12of12inf
11532,CETACEAN,11533,93,4.072244321027665e-09,1.1732007259611356e-08,2.584368002669843e-06,57,0,0,0,0,0,0,0,3,12of12inf
11533,CETACEANS,11534,13,5.692384534769854e-10,1.47733442148988e-10,5.2775280744189665e-08,11,0,0,0,0,0,0,0,3,12of12inf
11534,CFO,11535,876840,3.839469581128922e-05,5.830913436194838e-05,0.0003286634300093,277917,0,0,0,0,0,0,0,3,10K_2020A
11535,CHAFE,11536,63,2.7586171206961603e-09,1.888861224216886e-09,8.596954843252875e-07,13,0,0,0,0,0,0,0,1,12of12inf
11536,CHAFED,11537,49,2.145591093874791e-09,1.099974417730834e-09,2.5118058674845373e-07,31,0,0,0,0,0,0,0,1,12of12inf
11537,CHAFES,11538,1,4.378757334438349e-11,8.969099637836942e-11,9.578414732107885e-08,1,0,0,0,0,0,0,0,1,12of12inf
11538,CHAFF,11539,263,1.1516131789572858e-08,1.622981439924501e-08,2.9540245696411058e-06,132,0,0,0,0,0,0,0,1,12of12inf
11539,CHAFFED,11540,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,12of12inf
11540,CHAFFINCH,11541,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11541,CHAFFINCHES,11542,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11542,CHAFFING,11543,73,3.1964928541399944e-09,1.4544084010982651e-09,4.5721803871614803e-07,23,0,0,0,0,0,0,0,2,12of12inf
11543,CHAFFS,11544,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,12of12inf
11544,CHAFING,11545,753,3.2972042728320776e-08,1.7044378403042723e-08,1.7404546817189338e-06,225,0,0,0,0,0,0,0,2,12of12inf
11545,CHAGRIN,11546,1496,6.55062097231977e-08,9.62307354386836e-08,7.817813003715898e-06,796,0,0,0,0,0,0,0,2,12of12inf
11546,CHAGRINED,11547,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11547,CHAGRINING,11548,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11548,CHAGRINNED,11549,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11549,CHAGRINNING,11550,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11550,CHAGRINS,11551,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11551,CHAIN,11552,544832,2.3856871160367145e-05,2.0112128211111625e-05,0.0001009991949516,156518,0,0,0,0,0,0,0,1,12of12inf
11552,CHAINED,11553,336,1.4712624643712853e-08,1.821305071375786e-08,2.02821006564776e-06,243,0,0,0,0,0,0,0,1,12of12inf
11553,CHAINING,11554,185,8.100701068710945e-09,8.290339882757256e-09,1.1723622764426024e-06,129,0,0,0,0,0,0,0,2,12of12inf
11554,CHAINS,11555,146085,6.396707652014262e-06,6.672376591894296e-06,5.061208258149456e-05,64782,0,0,0,0,0,0,0,1,12of12inf
11555,CHAINSAW,11556,461,2.0186071311760792e-08,1.7554211810354856e-08,3.249050761650577e-06,131,0,0,0,0,0,0,0,2,12of12inf
11556,CHAINSAWED,11557,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,12of12inf
11557,CHAINSAWING,11558,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,12of12inf
11558,CHAINSAWS,11559,179,7.837975628644645e-09,8.650733827917351e-09,1.1527015981126328e-06,102,0,0,0,0,0,0,0,2,12of12inf
11559,CHAINWIDE,11560,415,1.8171842937919147e-08,3.402425258623898e-08,4.1828840010572985e-06,204,0,0,0,0,0,0,0,2,10K_2010
11560,CHAIR,11561,161788,7.084303916241116e-06,4.679939234099867e-06,5.129800999955217e-05,46628,0,0,0,0,0,0,0,1,12of12inf
11561,CHAIRED,11562,14935,6.539674078983674e-07,4.051891642363537e-07,6.94670259426368e-06,10276,0,0,0,0,0,0,0,1,12of12inf
11562,CHAIRING,11563,1997,8.744378396873384e-08,5.7374231824182585e-08,2.464194355349598e-06,1556,0,0,0,0,0,0,0,2,12of12inf
11563,CHAIRLIFT,11564,613,2.6841782460107082e-08,2.5096464929465764e-08,3.32604851961407e-06,166,0,0,0,0,0,0,0,2,12of12inf
11564,CHAIRLIFTS,11565,459,2.0098496165072026e-08,1.939485428671452e-08,2.603280127248104e-06,131,0,0,0,0,0,0,0,2,12of12inf
11565,CHAIRMAN,11566,3254906,0.000142524435204,0.0001553514211478,0.0003695588534818,528841,0,0,0,0,0,0,0,2,12of12inf
11566,CHAIRMANSHIP,11567,2229,9.76025009846308e-08,7.466087227208308e-08,3.4374422047369645e-06,1665,0,0,0,0,0,0,0,3,12of12inf
11567,CHAIRMANSHIPS,11568,154,6.743286295035057e-09,4.57958661381476e-09,6.966145856479261e-07,149,0,0,0,0,0,0,0,3,12of12inf
11568,CHAIRMEN,11569,13113,5.741864492649007e-07,4.496713234425284e-07,9.590949387557547e-06,7453,0,0,0,0,0,0,0,2,12of12inf
11569,CHAIRPERSON,11570,67582,2.959251781760125e-06,1.839523577938562e-06,2.8213878092582152e-05,19240,0,0,0,0,0,0,0,3,12of12inf
11570,CHAIRPERSONS,11571,4062,1.7786512292488573e-07,1.1117878362312625e-07,3.5111832205834664e-06,2764,0,0,0,0,0,0,0,3,12of12inf
11571,CHAIRS,11572,27589,1.208055360998196e-06,9.456015085614356e-07,2.0874839532389303e-05,13785,0,0,0,0,0,0,0,1,12of12inf
11572,CHAIRSIDE,11573,519,2.2725750565735033e-08,2.2080504195337145e-08,3.3618510803866777e-06,165,0,0,0,0,0,0,0,2,10K_2018
11573,CHAIRWOMAN,11574,3524,1.5430740846560742e-07,1.9800119336438842e-07,1.0265319895575032e-05,1477,0,0,0,0,0,0,0,3,12of12inf
11574,CHAIRWOMEN,11575,13,5.692384534769854e-10,7.18742243239293e-10,3.241440802891683e-07,13,0,0,0,0,0,0,0,3,12of12inf
